,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature
581,51.6520555,46.8631952,,1.98670454,0.88
582,55.0343496,33.0192065,,2.174061854,2.95
583,44.8632577,43.4406913,,2.90883263,2.69
584,58.6414755,61.8021546,,1.933847655,-20.01
585,52.9019574,41.3578918,,1.832761428,3.45
586,55.7648572,52.43104273,,1.038178511,1.57
587,58.6124279,82.0475315,,0.6038601667,-12.31
588,53.9570701,37.3690909,,2.848405882,2.84
589,57.1134475,35.1744428,,1.542340617,3.12
590,58.8206488,70.3658837,,1.720826217,-13.89
591,51.4017149,93.8582593,,0.683558322,-22.49
592,57.1961165,52.6959832,,1.699166738,0.09
593,54.1463177,47.2324921,,2.121482214,0.86
594,56.0503336,40.6561633,,2.002966114,3.21
595,49.6048339,44.2903582,,2.611711896,-0.24
596,60.0391461,43.1215213,,1.796570268,0.78
597,50.9800393,40.1506507,,1.826645967,1.97
598,67.1471631,74.3415488,,0.7024716348,-26.17
599,57.7781976,39.0021095,,1.523392122,3.01
600,52.248521,115.956325,,1.245998006,-20.83
601,-1.9403,29.8739,,1.103485601,16.64
602,17.357822,-62.782998,46.0,0.7010057909,24.11
603,13.9094,-60.9789,,1.374882345,27.67
604,12.9843,-61.2872,119.0,1.247641015,28.0
605,-13.759,-172.1046,29.0,0.1814541359,25.0
606,43.9424,12.4578,121.0,0.5220918191,13.76
607,0.1864,6.6131,77.0,1.226309922,25.68
608,23.885942,45.079162,,1.151695989,14.44
609,14.4974,-14.4524,,2.213723285,33.1
610,44.0165,21.0059,,0.7163902228,9.13
611,-4.6796,55.492,172.0,0.3415748188,23.86
612,8.460555,-11.779889,126.0,1.62371134,30.81
613,1.2833,103.8333,,0.07763337909,24.78
614,48.669,19.699,,0.7837117386,2.81
615,46.1512,14.9955,,0.5357828298,9.71
616,-9.6457,160.1562,153.0,0.6225839268,18.74
617,5.152149,46.199616,,4.983522519,26.8
618,-30.5595,22.9375,,2.532869043,22.75
619,6.877,31.307,138.0,0.7513066202,29.1
620,37.5443,-4.7278,,0.9263011278,15.77
621,41.5976,-0.9057,,1.165629235,16.47
622,43.3614,-5.8593,,1.280906697,8.45
623,39.710358,2.995148,,0.5158947919,16.87
624,39.484,-0.7533,,0.6483246968,17.39
625,28.2916,-16.6291,,0.4719363321,4.43
626,43.1828,-3.9878,,0.6020198784,5.39
627,39.2796,-3.0977,,1.322852855,10.85
628,41.8357,-4.3976,,1.106330743,5.38
629,41.5912,1.5209,,0.7813919408,12.55
630,35.8894,-5.3213,193.0,0.7854468501,16.61
631,39.4937,-6.0679,,0.8682284183,8.58
632,42.5751,-8.1339,,0.5366958947,3.07
633,42.2871,-2.5396,,0.8680195259,4.87
634,40.4168,-3.7038,,1.024181832,9.97
635,35.2923,-2.9381,170.0,0.6739078728,20.21
636,37.9922,-1.1307,,0.5403434115,24.09
637,42.6954,-1.6761,,0.67697282,7.92
638,42.9896,-2.6189,,0.9611625261,7.0
640,7.873054,80.771797,,2.502891042,19.45
641,12.8628,30.2176,,7.841597839,20.2
642,35.6491,139.7737,0.0,0.0,5.68
643,3.9193,-56.0278,,1.704462326,29.09
644,56.2784,15.018,,0.6326338866,5.97
645,61.0917,14.6664,,0.7426121574,-4.7
646,61.3012,16.1534,,1.037975353,-2.28
647,57.4684,18.4867,86.0,0.7032463816,4.89
648,56.8967,12.8034,,0.5021527225,4.91
649,63.1712,14.9592,,0.6073220803,-6.16
650,57.3708,14.3439,,0.8461362323,5.19
651,57.235,16.1849,,0.6446637878,5.2
652,56.7183,14.4115,,0.7978673475,4.7
653,66.8309,20.3992,,1.00457856,-12.34
654,59.535,15.0066,,0.5479159798,0.16
655,58.3454,15.5198,,0.9209341893,2.4
656,55.9903,13.5958,,0.7685449559,4.42
657,59.0336,16.7519,,0.9918007382,3.1
658,59.6025,18.1384,,0.9524690366,1.6
659,60.0092,17.2715,,0.7899383538,0.69
660,59.7294,13.2354,,0.6358285207,0.39
661,65.3337,16.5162,,0.6880660028,-15.78
662,63.4276,17.7292,,1.250860289,-12.13
663,59.6714,16.2159,,0.6944789544,0.58
664,58.2528,13.0596,,0.7792626484,3.24
665,46.8182,8.2275,,0.3225354789,-0.75
666,34.802075,38.996815,,5.508245825,8.73
667,23.7,121.0,,0.1714087558,1.7
668,38.861,71.2761,125.0,0.702799955,-15.66
669,-6.369028,34.888822,,1.995230337,17.89
670,15.870032,100.992541,,0.7123776732,19.38
671,-8.874217,125.727539,138.0,0.5898192076,19.51
672,8.6195,0.8248,,0.7370882473,25.96
673,-21.179,-175.1982,12.0,0.07311723129,24.22
674,10.6918,-61.2225,,2.302460288,24.18
675,33.886917,9.537499,,2.551747274,17.19
676,38.9637,35.2433,,0.5955152,1.58
677,-7.1095,177.6493,0.0,0.0,28.37
678,32.53952745,-86.64408227,,1.19760479,11.53
679,30.72774991,-87.72207058,,1.054530521,18.89
680,31.868263,-85.3871286,103.0,1.446629213,10.0
681,32.99642064,-87.1251146,108.0,1.383196721,9.45
682,33.98210918,-86.56790593,,1.448306595,10.29
683,32.10030533,-85.71265535,54.0,1.845522898,10.93
684,31.75300095,-86.68057478,130.0,2.070393375,12.93
685,33.77483727,-85.82630386,,1.674311352,10.34
686,32.91360079,-85.39072749,170.0,1.625549818,9.52
687,34.17805983,-85.60638968,89.0,1.361480802,9.49
688,32.85044126,-86.7173256,,1.701189257,11.32
689,32.02227341,-88.2656443,39.0,1.758340848,11.7
690,31.68099859,-87.83548597,107.0,1.288380494,14.01
691,33.26984193,-85.85836077,90.0,1.803245843,10.01
692,33.67679204,-85.52005899,71.0,1.66432255,8.19
693,31.39932826,-85.98901039,,1.473352331,12.83
694,34.69847452,-87.80168544,,1.346455151,7.3
695,31.43401703,-86.99320044,75.0,2.171395483,13.99
696,32.93690146,-86.24847739,62.0,1.688453159,11.71
697,31.2477854,-86.45050893,,2.255307902,14.01
698,31.72941803,-86.31593104,108.0,2.357049323,12.99
699,34.13020303,-86.86888037,,1.287764598,6.69
700,31.43037123,-85.61095742,,1.537978657,12.95
701,32.32688101,-87.1086671,,2.461214327,14.13
702,34.45946862,-85.80782906,,1.574839093,8.21
703,32.59785413,-86.14415284,,1.249048509,11.5
704,31.1256789,-87.15918694,178.0,1.485685669,16.13
705,34.04567266,-86.04051873,,2.054302972,10.54
706,33.72076938,-87.73886638,98.0,1.698440208,7.95
707,34.44235334,-87.84289505,150.0,1.28314799,7.13
708,31.09389027,-85.83572839,171.0,2.230046948,12.81
709,32.85504247,-87.95684022,53.0,2.388463272,12.08
710,32.76039258,-87.63284988,110.0,1.973448152,10.64
711,31.51148016,-85.24267944,79.0,1.402698864,12.92
712,31.15197924,-85.29939599,,1.677329005,12.25
713,34.78144169,-85.99750489,,1.422867105,8.69
714,33.55554728,-86.895063,,1.090153173,10.58
715,33.77995024,-88.09668032,71.0,1.540130152,10.48
716,34.90171875,-87.65624729,,1.408881043,8.04
717,34.52041498,-87.31069453,180.0,1.96206671,8.29
718,32.60154883,-85.35132246,,0.7912527444,10.6
719,34.81185586,-86.98310072,,1.006419148,6.68
720,32.1597283,-86.65158371,80.0,2.489884843,13.0
721,32.38759944,-85.69267724,90.0,1.8,10.17
722,34.76327133,-86.55069633,,0.9317294784,5.36
723,32.24767634,-87.78796182,115.0,1.937331536,10.35
724,34.13697363,-87.88704173,157.0,1.598778004,7.67
725,34.36975964,-86.30486727,,1.273028682,8.63
726,30.78472347,-88.20842409,,1.337145804,15.92
727,31.56729412,-87.36995001,87.0,1.34862812,13.89
728,32.2206831,-86.20969272,,1.418570376,13.02
729,34.45500589,-86.85475946,,1.217236784,6.97
731,32.64048341,-87.29770589,49.0,1.894818252,9.53
732,33.28094866,-88.08818103,120.0,1.947103683,11.85
733,31.80396383,-85.9408295,141.0,1.566492612,12.92
734,33.29526734,-85.45708831,78.0,1.246404602,10.23
735,32.28725256,-85.18415324,100.0,0.7945336088,9.76
736,33.26879845,-86.66232561,,0.6382664897,10.62
737,33.71902176,-86.31029372,,1.380546558,9.68
738,32.59117397,-88.19916205,55.0,1.812191104,11.11
739,33.37823223,-86.16886178,,1.419518378,10.66
740,32.86698258,-85.79833053,,1.771848087,13.01
741,33.28726072,-87.52556818,,1.229591986,11.12
743,33.80270512,-87.30027177,,2.045024918,9.88
744,31.4092794,-88.20689944,60.0,1.399906673,14.49
745,31.98773215,-87.30891118,48.0,1.350590884,13.99
746,34.15030532,-87.37325922,140.0,1.537447837,6.36
747,55.32222414,-161.9722021,5.0,0.3785011355,-8.02
748,52.3233,-174.1596,3.0,0.158061117,-6.27
749,61.14998174,-149.1426986,,0.4884942451,-3.72
750,60.90980451,-159.8561831,47.0,0.3757595139,-24.0
752,58.62403337,-156.2140589,1.0,0.08169934641,-6.95
753,61.16666,-149.9,13.0,0.5439330544,0.36
754,60.3886,-162.8905196,10.0,0.773993808,-24.78
755,63.67264044,-150.0076108,2.0,0.1111111111,-11.38
756,59.79603738,-158.2381942,13.0,0.5858494817,-12.01
757,64.80726247,-146.5692662,166.0,0.5014196822,-8.34
758,59.09893571,-135.4679843,1.0,0.1265822785,-1.31
759,58.45031811,-134.200436,29.0,0.2464309993,-0.87
760,60.24429722,-151.5388884,126.0,0.5631284916,-0.98
761,55.57445008,-130.975561,27.0,0.5293079788,1.07
762,57.65529415,-153.7493579,12.0,0.2078281954,-1.74
763,62.1542916,-163.3967883,15.0,0.3145313483,-18.72
764,62.31305045,-149.5741743,,0.6841335548,-4.27
765,64.90320724,-164.0353804,7.0,0.100488085,-27.0
766,69.31479216,-153.4836093,17.0,0.321239607,-30.5
767,67.04919196,-159.7503946,21.0,0.3684210526,-19.48
768,57.13978948,-132.9540995,7.0,0.7600434311,1.81
769,55.76261984,-133.0511621,10.0,0.5530973451,2.23
770,57.24124555,-135.3206587,10.0,0.2894356006,3.13
771,59.56149996,-135.3337748,0.0,0.0,4.69
772,63.87692095,-143.2127643,21.0,0.8585445626,-9.63
775,56.3202004,-132.0583731,1.0,0.1288659794,0.24
776,59.8909808,-140.3601451,5.0,0.5224660397,-0.54
777,65.50815459,-151.3907387,12.0,0.7033997655,-4.89
778,-14.271,-170.132,34.0,0.4113234938,27.92
779,35.39465006,-109.4892383,,1.801291492,6.34
780,31.87934684,-109.7516088,,1.628003745,14.66
781,35.83883429,-111.7707178,,0.9832295161,0.92
782,33.80190085,-110.8132779,,1.947959619,11.21
783,32.93166885,-109.8882178,187.0,1.341174783,15.91
784,33.21498827,-109.2405279,39.0,1.454681089,9.41
785,33.72854224,-113.9810029,155.0,2.625338753,13.06
786,33.34835867,-112.4918154,,1.237705943,12.89
787,35.70471703,-113.7577902,,2.427528048,4.58
788,35.3997715,-110.3218983,,2.028067954,5.2
790,32.0971334,-111.7890033,,1.343257133,9.96
791,32.90525627,-111.3449483,,1.14870997,14.49
792,31.52508998,-110.8479088,,1.24742268,10.89
794,34.59933926,-112.5538588,,2.267615875,0.81
795,32.76895712,-113.9066674,,1.756238141,16.59
796,34.29145151,-91.37277296,93.0,1.355685131,9.08
797,33.19153461,-91.7698471,80.0,1.318608868,12.04
798,36.28784385,-92.33782872,,2.653937947,6.19
799,36.33644656,-94.25680817,,1.269749468,5.8
800,36.3084504,-93.09374925,198.0,1.78314121,6.95
801,33.46755808,-92.15980837,57.0,1.612446959,12.28
802,33.55598792,-92.49974403,14.0,1.188455008,11.88
803,36.3403856,-93.54270261,120.0,1.674574379,6.26
804,33.26458973,-91.29539209,63.0,2.034226671,11.17
805,34.04613432,-93.17484713,90.0,1.429252025,9.84
806,36.36826212,-90.4148172,100.0,2.012882448,5.01
807,35.53864922,-92.02640019,142.0,1.797468354,9.25
808,33.89723187,-92.18537045,40.0,1.524390244,11.37
809,33.21230701,-93.22642793,104.0,1.583434836,10.53
810,35.26205537,-92.70506566,77.0,1.212789416,7.8
811,35.83018283,-90.63235729,,0.815632224,5.81
812,35.58928601,-94.2446814,,1.567670193,6.97
813,35.21247318,-90.30839406,,1.461846415,5.97
814,35.29631396,-90.77185818,100.0,1.767408978,5.71
815,33.97042763,-92.65167437,39.0,1.915520629,8.88
816,33.83011025,-91.25500948,43.0,1.191796009,10.3
817,33.59035001,-91.71777921,79.0,1.441605839,10.12
818,35.14719007,-92.33717519,,0.8310775514,8.4
819,35.51202821,-93.89299569,80.0,1.807909605,8.86
820,36.38177105,-91.81729127,99.0,3.225806452,6.48
821,34.57692074,-93.14921604,,2.124146213,9.87
822,34.29017991,-92.42320562,65.0,1.264099572,10.23
823,36.1173546,-90.55832668,189.0,0.989010989,5.55
824,33.73325583,-93.66935133,79.0,1.423423423,12.43
825,34.31709259,-92.95396325,157.0,1.217242983,10.05
826,34.09007427,-93.9934871,58.0,1.268591426,10.94
827,35.74242707,-91.57001641,,1.823949247,8.41
828,36.09604046,-91.90847954,78.0,1.691240243,6.64
829,35.59802983,-91.21494602,74.0,1.037868163,5.8
830,34.26767081,-91.92619839,,1.416495316,8.91
831,35.56759135,-93.46036368,97.0,1.203772648,7.59
832,33.24116713,-93.60677071,30.0,2.027027027,12.58
833,36.04188196,-91.10867198,87.0,1.370510397,6.06
834,34.78498904,-90.78383866,67.0,2.02661827,8.09
835,33.95317155,-91.74002806,70.0,1.298219585,9.9
836,33.70375665,-94.23468591,108.0,2.818371608,11.25
837,35.21413234,-93.71951016,86.0,1.446837147,8.42
838,34.75392199,-91.88742357,,1.137762683,8.04
839,36.01038185,-93.72524943,67.0,1.405496119,6.71
840,36.26844485,-92.68451899,94.0,2.339472374,5.93
841,33.31403423,-93.89285258,,1.801014163,11.25
842,35.76271485,-90.0519437,,1.430445374,5.62
843,34.6815935,-91.20540287,38.0,1.657940663,8.25
844,34.53704874,-93.65824478,64.0,3.655054255,9.85
845,33.66340119,-93.30632432,46.0,1.697416974,12.48
846,35.91947491,-93.21612969,52.0,2.583209141,5.51
847,33.58839816,-92.87795984,121.0,1.82174044,11.54
848,34.9459153,-92.94372564,42.0,1.417004049,10.23
849,34.43268455,-90.84800154,104.0,1.781737194,8.68
850,34.16250414,-93.65789349,48.0,1.668404588,12.28
851,35.57433534,-90.66268713,138.0,1.411042945,5.82
852,34.48254879,-94.22728802,160.0,3.475993917,7.7
853,35.44871474,-93.03212219,,1.082251082,8.26
854,34.83624419,-91.55162157,46.0,1.934398654,7.83
855,34.77054088,-92.31355101,,1.031568878,8.32
856,36.3415714,-91.02455531,103.0,1.639866263,5.35
857,34.64916145,-92.67583224,,1.068134893,9.24
858,34.85588887,-94.0632176,48.0,1.714898178,10.1
859,35.9109364,-92.69936482,52.0,2.067594433,8.73
860,35.19605503,-94.27162713,,1.471727343,6.61
861,33.99780401,-94.2424869,84.0,1.199314677,8.94
862,36.16258158,-91.47819342,119.0,2.115179524,6.51
863,35.02201976,-90.74828138,105.0,1.243781095,7.42
864,35.86251946,-92.15684085,77.0,2.1418637,8.69
866,33.16887091,-92.59746952,,1.825741142,11.08
867,35.58095779,-92.51295036,66.0,1.550387597,8.77
868,35.976844,-94.21800746,,0.8729938777,6.52
869,35.25688493,-91.74908296,,1.245591656,7.82
870,35.18902527,-91.2439489,33.0,1.462765957,7.45
871,35.00292371,-93.41171338,117.0,1.550901379,7.81
872,37.64629437,-121.8929271,,0.5375364198,10.21
873,38.59678594,-119.8223594,0.0,0.0,-7.75
874,38.44583082,-120.65696,96.0,0.8515923002,9.39
875,39.66727762,-121.6005252,,0.9328137915,8.77
876,38.20537103,-120.552913,135.0,1.429176371,8.48
877,39.17881957,-122.2331726,22.0,0.4208110176,11.62
878,37.91923498,-121.9289527,,0.5244523279,11.18
879,41.74228275,-123.8974063,56.0,0.6930693069,9.49
880,38.77965956,-120.5233166,,0.6156093489,7.75
881,36.75733899,-119.6466953,,0.9150031671,8.49
882,39.59875897,-122.3938452,58.0,0.7543243595,11.63
883,40.69923009,-123.876044,163.0,0.5738426333,6.8
884,33.0393082,-115.3669042,,1.107915324,14.87
885,36.51112084,-117.4111978,62.0,1.055139551,2.71
886,35.34329425,-118.7277796,,0.8592156954,7.68
887,36.07409056,-119.8159973,,0.7054406733,6.77
888,39.10124298,-122.7536244,149.0,1.020617851,7.85
889,40.67311306,-120.5935099,66.0,0.5890227577,-2.31
890,34.30828379,-118.2282411,,0.9546083142,6.44
891,37.21513971,-119.7665589,,0.7169783428,9.43
892,38.07122463,-122.7210631,,0.5948136751,11.39
893,37.57978556,-119.9073334,40.0,0.896458987,4.57
894,39.4381191,-123.3911313,137.0,0.6447362229,9.53
895,37.18922369,-120.7209035,,1.013463106,8.32
896,41.58965602,-120.7244817,11.0,0.8500772798,-4.43
897,37.93899289,-118.8872409,8.0,0.2243409983,-4.75
898,36.21862405,-121.2413397,,0.653363644,7.25
899,38.50735751,-122.332839,163.0,0.4651826484,11.81
900,39.30394768,-120.7627281,132.0,0.6005186297,4.37
901,33.70147516,-117.7645998,,1.002754504,12.66
903,39.06167234,-120.7240569,,0.7533970133,7.44
904,40.00355989,-120.8395236,13.0,0.3066037736,2.22
905,33.74314981,-115.9933578,,0.8870715055,8.5
906,38.45106826,-121.3425374,,0.904404427,8.8
907,36.60308176,-121.069975,108.0,0.5902606985,6.37
908,34.84060306,-116.1774685,,1.115295104,10.37
909,33.03484597,-116.7365326,,0.5424299245,6.82
910,37.75215114,-122.4385672,,0.5439951119,11.14
911,37.93433732,-121.2730061,,1.065878797,8.69
912,35.38822029,-120.4039028,,0.7368609175,7.59
913,37.4228808,-122.3275546,,0.4641955444,8.78
914,34.65329488,-120.0188492,,0.6386307483,5.32
915,37.23104908,-121.6970462,,0.5362613854,8.34
916,37.05580291,-122.0066524,,0.3917894558,10.18
917,40.76391419,-122.0396884,,1.564022939,9.8
918,39.57713498,-120.5200701,5.0,1.347708895,-6.27
919,41.59198861,-122.5407434,95.0,1.083979918,-1.07
920,38.26827353,-121.9357113,,0.3995793901,13.55
921,38.52746429,-122.8862506,,0.4591439022,12.07
922,37.55862499,-120.9970722,,1.089403953,8.71
923,39.03417539,-121.6945899,,0.847855107,12.19
924,40.12570935,-122.2370171,,1.248218866,12.05
925,40.6491767,-123.114713,23.0,1.199165798,-3.12
926,36.22026558,-118.8020203,,0.9417583957,6.15
927,38.02644018,-119.9525093,,1.215928082,1.28
929,34.44465746,-119.0910613,,0.6882913424,9.24
930,38.68278902,-121.9018288,,0.7923222855,12.69
931,39.26255932,-121.3535644,132.0,0.6151838561,14.57
932,39.87432092,-104.3362578,,0.8836272655,6.29
933,37.57250606,-105.7885451,68.0,1.176063646,-0.99
934,39.64977461,-104.3353617,,0.6897439197,6.56
935,37.19474156,-107.0476867,22.0,0.6298310908,7.11
936,37.31940883,-102.5603223,16.0,1.581027668,10.22
937,37.95474293,-103.0720195,50.0,1.707067258,2.09
938,40.09313619,-105.3546767,,0.481540931,0.62
939,39.95998787,-105.0566324,128.0,0.7074559222,3.29
940,38.74745778,-106.1926573,56.0,1.003584229,-1.21
941,38.82777431,-102.6032558,12.0,3.125,3.17
942,39.68864463,-105.6463118,13.0,0.6824146982,1.44
943,37.201606,-106.1917488,58.0,2.551693797,4.0
944,37.27732493,-105.4276548,19.0,2.02342918,2.16
945,38.32608609,-103.7844965,32.0,0.9080590238,5.04
946,38.10883162,-105.3683478,22.0,2.637889688,2.36
947,38.86246243,-107.8631342,155.0,2.172694141,-1.12
948,39.76018276,-104.8725695,,0.6751047226,6.41
949,37.75208676,-108.5211585,8.0,1.909307876,6.5
950,39.33133796,-104.930001,,0.4868958884,5.14
951,39.62754308,-106.6933637,39.0,0.2099709271,-5.01
952,38.83240149,-104.5251411,,0.8024192341,5.21
953,39.28656773,-104.1358721,46.0,0.796812749,5.47
954,38.47362326,-105.4399667,,1.126760563,6.17
955,39.59921777,-107.902708,103.0,0.5778401122,-9.92
956,39.85646523,-105.5252597,7.0,0.6008583691,1.0
957,40.10603347,-106.1178042,30.0,0.7471980075,-14.83
958,38.66611652,-107.0320729,16.0,0.4073319756,-21.17
959,37.82247444,-107.3004345,0.0,0.0,-5.53
960,37.68473101,-104.9612585,40.0,2.29226361,7.51
961,40.6659387,-106.3408905,0.0,0.0,-16.95
962,39.58635604,-105.2517692,,0.9582849351,3.61
963,38.43260896,-102.7392145,6.0,1.542416452,6.66
964,39.30497777,-102.6022199,33.0,1.770386266,9.57
965,37.28632032,-107.8429014,95.0,0.6069511883,5.97
966,39.20278823,-106.3555697,2.0,0.09212344542,-1.07
967,40.66671597,-105.4625784,,0.5459406219,4.97
968,37.3153406,-104.0376458,51.0,1.17946346,7.05
969,38.98749519,-103.5136649,11.0,0.4625735913,8.23
970,40.7249637,-103.110817,119.0,1.39083684,-0.66
971,39.01787888,-108.469799,,1.223247595,3.97
972,37.66954283,-106.9281698,4.0,1.360544218,-7.05
973,40.61810999,-108.2070876,55.0,1.50273224,-12.68
974,37.33859579,-108.5958857,89.0,1.183510638,9.33
975,38.40214114,-108.2639022,178.0,1.614219643,-3.46
976,40.2627981,-103.8093302,145.0,2.127035353,-2.63
977,37.9014485,-103.7173385,136.0,2.595419847,0.66
978,38.14717457,-107.7675136,6.0,0.5454545455,4.39
980,39.120926,-105.7182065,25.0,0.7240081089,0.26
981,40.59414277,-102.3577703,19.0,1.760889713,9.4
982,39.21720112,-106.9310027,8.0,0.1000750563,-6.66
983,37.95544985,-102.3926052,52.0,1.620947631,2.09
984,38.17359144,-104.5127437,,1.424244905,1.85
985,39.97913541,-108.2179009,15.0,0.683994528,-11.98
986,37.5836865,-106.3847838,47.0,1.334848055,0.68
987,40.48596505,-106.9905548,34.0,0.4392764858,-2.16
988,38.08054629,-106.282466,12.0,0.8042895442,-1.83
989,37.76248981,-107.6763289,0.0,0.0,-1.6
990,38.00450883,-108.4020725,8.0,0.3016591252,3.85
991,40.87595412,-102.3519227,13.0,2.276707531,7.09
992,39.63803232,-106.1150762,15.0,0.1250625313,-0.01
993,38.88133511,-105.1614893,64.0,1.091405184,0.92
995,39.97015535,-103.202587,34.0,2.775510204,2.14
996,40.55499405,-104.3929621,,0.7340345101,3.25
997,40.00346839,-102.4258673,27.0,1.169844021,6.6
998,41.26809896,-73.3881171,,1.126541297,2.87
999,41.80283011,-72.73103891,,1.465546683,3.92
1000,41.7937534,-73.2451475,,1.240829189,0.95
1001,41.45949668,-72.53714864,,1.397053009,2.6
1002,41.4080325,-72.93620426,,1.221183652,2.71
1003,41.48896435,-72.10430976,,1.043461346,2.24
1004,41.85853803,-72.3308481,,1.131713791,2.29
1006,41.82972709,-71.98182316,,1.097188859,2.58
1007,39.08646628,-75.56884914,,1.123309871,7.34
1008,39.57992638,-75.64054974,,0.8477307362,6.76
1009,38.66143781,-75.39031349,,1.261759095,7.35
1012,38.90417773,-77.01655992,,0.8137911942,8.62
1013,29.67866525,-82.35928158,,0.9104986785,21.04
1014,30.33060121,-82.28467476,150.0,1.438297056,21.5
1015,30.26548745,-85.62122584,,1.610565899,17.53
1016,29.95079741,-82.16611613,172.0,1.938683499,21.94
1017,28.29409504,-80.73091022,,1.420660616,22.55
1018,26.15184651,-80.48725556,,0.8662946923,25.81
1019,30.40666734,-85.19394153,105.0,2.208201893,16.99
1020,26.90131002,-81.92949121,,2.03223999,22.76
1021,28.84804315,-82.47614748,,2.899126291,18.88
1022,29.98319144,-81.85609986,,1.451533288,22.27
1023,26.11091986,-81.34687065,,1.089475221,24.38
1024,30.22509788,-82.62160164,,1.80887922,20.05
1025,27.18677893,-81.80941373,164.0,1.48955495,23.33
1026,29.60631086,-83.15724673,82.0,1.721965561,20.01
1027,30.33225875,-81.66976468,,1.212361151,21.48
1028,30.67652764,-87.37284571,,1.518060408,18.66
1029,29.45933576,-81.31508595,,1.478465824,22.19
1030,29.83791238,-84.82731662,57.0,1.635111876,17.66
1031,30.57796289,-84.61915825,,1.403715718,14.83
1032,29.72856978,-82.79880657,108.0,1.986024274,20.99
1033,26.95635849,-81.18996211,38.0,1.686640036,23.81
1034,29.93543004,-85.2427099,87.0,1.780962129,18.3
1035,30.49673973,-82.94998918,57.0,1.292223985,20.01
1036,27.49293939,-81.80956574,138.0,1.372315036,23.39
1037,26.55386945,-81.16469006,169.0,1.252965599,24.82
1038,28.55364461,-82.42700204,,2.36627484,21.24
1039,27.34254618,-81.34071957,,2.567286395,22.11
1040,27.9276559,-82.32013172,,0.9124044427,22.81
1041,30.86747479,-85.81319222,104.0,1.679857858,15.52
1042,27.69308961,-80.60556721,,1.798918709,22.38
1043,30.7954597,-85.21500423,,1.681497746,13.02
1044,30.43669112,-83.89442308,68.0,1.40583006,19.27
1045,29.98484137,-83.18166636,63.0,2.055464927,20.63
